id;d1;d2;cluster
monkeyc2g2s608;10,44375;9,98364;1
monkeyc2g2s609;12,17762;8,91892;1
monkeyc2g2s610;14,45289;10,17867;1
monkeyc2g2s611;11,64810;10,37197;1
monkeyc2g2s612;11,55431;11,50147;5
monkeyc2g2s613;14,01749;8,39225;1
monkeyc2g2s614;14,96194;7,88313;1
monkeyc2g2s615;10,39546;8,10140;1
monkeyc2g2s616;14,89775;8,32161;1
monkeyc2g2s617;9,53892;9,32479;1
monkeyc2g2s618;10,53441;6,85586;1
monkeyc2g2s619;13,41233;6,87155;1
monkeyc2g2s620;9,03239;8,95131;0
monkeyc2g2s621;10,56886;10,14592;1
monkeyc2g2s622;11,03998;8,72789;1
monkeyc2g2s623;13,59428;11,39809;1
monkeyc2g2s624;12,13936;10,89902;1
monkeyc2g2s625;12,06057;11,51403;1
monkeyc2g2s626;14,07096;7,60716;1
monkeyc2g2s627;15,46641;8,18673;1
monkeyc2g2s628;11,11321;8,16314;1
monkeyc2g2s629;12,32173;8,27830;1
monkeyc2g2s630;11,54498;10,53212;1
monkeyc2g2s631;15,25162;9,32328;1
monkeyc2g2s632;14,07692;9,12612;1
monkeyc2g2s633;9,79926;10,49783;1
monkeyc2g2s634;10,36753;9,59649;1
monkeyc2g2s635;14,36369;8,30324;1
monkeyc2g2s636;15,00922;8,52531;1
monkeyc2g2s637;14,08022;9,00573;1
monkeyc2g2s638;14,33852;7,47025;1
monkeyc2g2s639;11,83192;7,92385;1
monkeyc2g2s640;12,23211;7,68547;1
monkeyc2g2s641;12,56852;7,99779;1
monkeyc2g2s642;9,91958;6,58470;1
monkeyc2g2s643;13,74856;10,22792;1
monkeyc2g2s644;11,08396;8,93575;1
monkeyc2g2s645;12,45150;7,64504;1
monkeyc2g2s646;10,44224;8,04680;1
monkeyc2g2s647;13,44547;7,14440;1
monkeyc2g2s648;11,38078;10,36971;1
monkeyc2g2s649;9,97100;7,78020;1
monkeyc2g2s650;12,91822;7,85908;1
monkeyc2g2s651;15,08847;8,95655;1
monkeyc2g2s652;14,18293;10,53059;1
monkeyc2g2s653;10,07840;6,73838;1
monkeyc2g2s654;10,99797;8,02308;1
monkeyc2g2s655;9,25653;8,38456;0
monkeyc2g2s656;10,76854;9,82680;1
monkeyc2g2s657;13,09372;8,70208;1
monkeyc2g2s658;11,48227;11,08286;1
monkeyc2g2s659;10,25675;9,81783;1
monkeyc2g2s660;9,26387;9,67511;0
monkeyc2g2s661;12,48563;11,36735;1
monkeyc2g2s662;13,28421;6,87532;1
monkeyc2g2s663;14,29510;6,45709;1
monkeyc2g2s664;10,83185;11,26413;5
monkeyc2g2s665;9,14210;8,79232;0
monkeyc2g2s666;12,11429;9,05619;1
monkeyc2g2s667;9,36124;8,39972;0
monkeyc2g2s668;14,15622;10,03357;1
monkeyc2g2s669;10,98225;10,31936;1
monkeyc2g2s670;15,30889;7,89021;1
monkeyc2g2s671;15,24501;9,33414;1
monkeyc2g2s672;12,79200;5,65648;1
monkeyc2g2s673;10,05819;10,38809;1
monkeyc2g2s674;14,11489;10,55535;1
monkeyc2g2s675;13,92782;7,81259;1
monkeyc2g2s676;12,92158;7,90794;1
monkeyc2g2s677;11,16515;9,90811;1
monkeyc2g2s678;10,13731;10,69545;1
monkeyc2g2s679;9,82375;8,93478;1
monkeyc2g2s680;13,43671;10,72762;1
monkeyc2g2s681;13,81645;6,82783;1
monkeyc2g2s682;13,57146;7,12751;1
monkeyc2g2s683;15,18401;8,97132;1
monkeyc2g2s684;14,61950;9,32780;1
monkeyc2g2s685;9,18769;8,31894;0
monkeyc2g2s686;11,65269;7,08430;1
monkeyc2g2s687;10,09051;7,41315;1
monkeyc2g2s688;14,70587;10,02109;1
monkeyc2g2s689;10,38102;7,13447;1
monkeyc2g2s690;14,85840;8,80308;1
monkeyc2g2s691;9,56404;6,88454;1
monkeyc2g2s692;9,20122;9,17254;0
monkeyc2g2s693;10,93230;10,99940;1
monkeyc2g2s694;10,41035;7,52834;1
monkeyc2g2s695;13,06304;7,02054;1
monkeyc2g2s696;13,01264;9,13368;1
monkeyc2g2s697;12,22851;7,67990;1
monkeyc2g2s698;11,06477;9,51438;1
monkeyc2g2s699;10,43317;6,78459;1
monkeyc2g2s700;13,95430;7,29443;1
monkeyc2g2s701;12,64093;7,10179;1
monkeyc2g2s702;10,44188;7,66582;1
monkeyc2g2s703;11,41717;7,53855;1
monkeyc2g2s704;11,56705;8,81709;1
monkeyc2g2s705;15,43959;8,02649;1
monkeyc2g2s706;10,35994;10,25484;1
monkeyc2g2s707;14,42297;9,80278;1
monkeyc2g2s708;11,47748;7,14646;1
monkeyc2g2s709;14,70599;9,21124;1
monkeyc2g2s710;12,82552;10,64440;1
monkeyc2g2s711;14,31011;7,95509;1
monkeyc2g2s712;9,47972;7,58151;1
monkeyc2g2s713;11,25642;5,76004;1
monkeyc2g2s714;13,64733;7,99859;1
monkeyc2g2s715;9,72437;8,70356;1
monkeyc2g2s716;15,21568;9,36581;1
monkeyc2g2s717;11,45217;7,33390;1
monkeyc2g2s718;9,35806;8,69449;0
monkeyc2g2s719;14,05338;7,91048;1
monkeyc2g2s720;14,02980;8,03059;1
monkeyc2g2s721;11,98294;10,55611;1
monkeyc2g2s722;14,38568;10,49170;1
monkeyc2g2s723;14,74416;7,13707;1
monkeyc2g2s724;14,65174;7,16033;1
monkeyc2g2s725;13,62587;8,72422;1
monkeyc2g2s726;10,58601;6,30003;1
monkeyc2g2s727;13,03818;6,14373;1
monkeyc2g2s728;10,35809;7,11060;1
monkeyc2g2s729;15,21892;9,77015;1
monkeyc2g2s730;14,40378;9,71616;1
monkeyc2g2s731;10,64437;5,86770;1
monkeyc2g2s732;12,18227;9,33036;1
monkeyc2g2s733;11,76292;11,03175;1
monkeyc2g2s734;12,28452;10,19348;1
monkeyc2g2s735;9,69601;9,92065;1
monkeyc2g2s736;9,26381;9,43171;0
monkeyc2g2s737;11,55490;11,18799;1
monkeyc2g2s738;13,97543;9,65318;1
monkeyc2g2s739;9,29603;8,94191;0
monkeyc2g2s740;15,21286;8,88813;1
monkeyc2g2s741;13,19301;11,37379;1
monkeyc2g2s742;10,17289;6,52815;1
monkeyc2g2s743;10,74059;10,60144;1
monkeyc2g2s744;10,76820;6,87436;1
monkeyc2g2s745;10,00994;7,86546;1
monkeyc2g2s746;15,17435;8,56147;1
monkeyc2g2s747;13,30501;11,46724;1
monkeyc2g2s748;11,09335;6,82706;1
monkeyc2g2s749;15,22506;8,28968;1
monkeyc2g2s750;14,00109;8,00409;1
monkeyc2g2s751;14,26032;6,56070;1
monkeyc2g2s752;13,82326;8,30129;1
monkeyc2g2s753;12,63470;7,06667;1
monkeyc2g2s754;11,28223;8,07662;1
monkeyc2g2s755;13,84769;10,19340;1
monkeyc2g2s756;11,19004;8,00841;1
monkeyc2g2s757;10,86728;9,01251;1
monkeyc2g2s758;11,07829;8,74757;1
monkeyc2g2s759;13,00306;9,61939;1
monkeyc2g2s760;10,66806;8,40762;1
monkeyc2g2s761;9,18458;9,62279;0
monkeyc2g2s762;13,63144;7,95605;1
monkeyc2g2s763;13,62992;9,50031;1
monkeyc2g2s764;15,29075;7,98320;1
monkeyc2g2s765;13,84022;8,71321;1
monkeyc2g2s766;13,87325;8,98190;1
monkeyc2g2s767;10,70990;8,94487;1
monkeyc2g2s768;9,63947;6,77425;1
monkeyc2g2s769;11,30753;7,87379;1
monkeyc2g2s770;13,58187;7,72430;1
monkeyc2g2s771;15,20057;7,66262;1
monkeyc2g2s772;13,03336;8,86164;1
monkeyc2g2s773;9,19941;8,56599;0
monkeyc2g2s774;12,27469;9,20546;1
monkeyc2g2s775;11,49765;9,78728;1
monkeyc2g2s776;15,21299;7,87914;1
monkeyc2g2s777;11,21511;6,30574;1
monkeyc2g2s778;11,28971;8,66836;1
monkeyc2g2s779;15,32307;9,38301;1
monkeyc2g2s780;9,44000;7,52760;1
monkeyc2g2s781;10,71195;8,27643;1
monkeyc2g2s782;14,04260;7,89113;1
monkeyc2g2s783;9,48576;7,47522;1
monkeyc2g2s784;11,05055;10,74120;1
monkeyc2g2s785;14,32523;7,81196;1
monkeyc2g2s786;11,85666;5,80923;1
monkeyc2g2s787;11,57965;11,70433;5
monkeyc2g2s788;12,08838;6,22007;1
monkeyc2g2s789;14,37808;7,68310;1
monkeyc2g2s790;13,28843;10,02844;1
monkeyc2g2s791;14,24362;7,50371;1
monkeyc2g2s792;15,44038;8,22681;1
monkeyc2g2s793;12,82885;8,79563;1
monkeyc2g2s794;14,51794;8,92641;1
monkeyc2g2s795;10,20316;8,42534;1
monkeyc2g2s796;9,15436;8,31102;0
monkeyc2g2s797;9,04328;8,04491;0
monkeyc2g2s798;12,89543;6,93299;1
monkeyc2g2s799;15,27852;8,70454;1
monkeyc2g2s800;14,59776;8,65492;1
monkeyc2g2s801;13,38402;9,75081;1
monkeyc2g2s802;15,28173;8,48820;1
monkeyc2g2s803;13,66632;5,82201;1
monkeyc2g2s804;11,28887;8,56692;1
monkeyc2g2s805;15,18430;9,47769;1
monkeyc2g2s806;14,25404;6,39223;1
monkeyc2g2s807;13,36181;6,51578;1
monkeyc2g2s808;13,44716;10,96659;1
monkeyc2g2s809;13,23889;9,27870;1
monkeyc2g2s810;9,63303;8,82618;1
monkeyc2g2s811;14,71587;8,38139;1
monkeyc2g2s812;11,94883;8,55857;1
monkeyc2g2s813;10,08187;7,10953;1
monkeyc2g2s814;15,44678;8,19370;1
monkeyc2g2s815;13,00836;6,72276;1
monkeyc2g2s816;9,58140;6,97363;1
monkeyc2g2s817;9,64420;7,18598;1
monkeyc2g2s818;15,12078;9,16967;1
monkeyc2g2s819;9,38873;9,21491;0
monkeyc2g2s820;9,92147;7,16552;1
monkeyc2g2s821;9,28820;8,97505;0
monkeyc2g2s822;9,24497;7,79062;0
monkeyc2g2s823;13,59592;10,41503;1
monkeyc2g2s824;13,43056;7,93339;1
monkeyc2g2s825;14,85332;6,88102;1
monkeyc2g2s826;14,40578;8,55465;1
monkeyc2g2s827;15,04999;7,21951;1
monkeyc2g2s828;11,88543;8,28208;1
monkeyc2g2s829;9,26510;8,14874;0
monkeyc2g2s830;13,67768;10,89915;1
monkeyc2g2s831;13,22296;5,94739;1
monkeyc2g2s832;9,97467;7,40300;1
monkeyc2g2s833;13,64971;10,05613;1
monkeyc2g2s834;11,81681;6,05675;1
monkeyc2g2s835;9,92273;8,09133;1
monkeyc2g2s836;14,18731;10,72472;1
monkeyc2g2s837;13,55063;8,80337;1
monkeyc2g2s838;13,34050;5,56802;1
monkeyc2g2s839;12,90049;8,45344;1
monkeyc2g2s840;15,36050;8,71855;1
monkeyc2g2s841;11,71924;6,48343;1
monkeyc2g2s842;13,12188;5,59258;1
monkeyc2g2s843;10,85484;8,94027;1
monkeyc2g2s844;10,26725;11,04328;5
monkeyc2g2s845;14,91696;9,93213;1
monkeyc2g2s846;11,07009;10,68888;1
monkeyc2g2s847;11,99282;11,68459;5
monkeyc2g2s848;13,08620;10,61930;1
monkeyc2g2s849;11,14683;7,22854;1
monkeyc2g2s850;12,16980;7,49656;1
monkeyc2g2s851;9,58029;8,55040;1
monkeyc2g2s852;11,27855;9,73383;1
monkeyc2g2s853;15,40043;8,61318;1
monkeyc2g2s854;14,99365;7,86646;1
monkeyc2g2s855;14,42061;9,93655;1
monkeyc2g2s856;11,52387;6,43937;1
monkeyc2g2s857;11,41846;8,06849;1
monkeyc2g2s858;15,05455;9,71756;1
monkeyc2g2s859;14,15630;8,98965;1
monkeyc2g2s860;13,99784;7,84965;1
monkeyc2g2s861;14,44863;7,47135;1
monkeyc2g2s862;13,82820;10,03863;1
monkeyc2g2s863;10,80156;10,14158;1
monkeyc2g2s864;9,01391;8,57584;0
monkeyc2g2s865;10,43859;11,12775;5
monkeyc2g2s866;14,79971;7,02817;1
monkeyc2g2s867;11,88937;5,34166;1
monkeyc2g2s868;11,97592;6,83475;1
monkeyc2g2s869;9,90348;10,52440;1
monkeyc2g2s870;14,90132;10,15995;1
monkeyc2g2s871;10,07331;6,48848;1
monkeyc2g2s872;13,36089;11,33007;1
monkeyc2g2s873;13,37480;6,22490;1
monkeyc2g2s874;12,88530;7,41610;1
monkeyc2g2s875;9,67114;6,75384;1
monkeyc2g2s876;15,47086;8,80738;1
monkeyc2g2s877;14,58843;10,58452;1
monkeyc2g2s878;11,24178;9,48647;1
monkeyc2g2s879;12,52583;8,66970;1
monkeyc2g2s880;14,25978;9,16830;1
monkeyc2g2s881;15,44826;8,68363;1
monkeyc2g2s882;13,93376;9,35477;1
monkeyc2g2s883;14,91233;9,47330;1
monkeyc2g2s884;13,03563;11,40426;1
monkeyc2g2s885;14,74465;9,81063;1
monkeyc2g2s886;10,58688;8,62415;1
monkeyc2g2s887;14,09426;8,33803;1
monkeyc2g2s888;11,11867;6,84778;1
monkeyc2g2s889;15,30515;7,59578;1
monkeyc2g2s890;14,03318;7,27425;1
monkeyc2g2s891;13,53151;6,25271;1
monkeyc2g2s892;11,57761;11,18647;1
monkeyc2g2s893;14,29706;10,77992;1
monkeyc2g2s894;14,30881;8,32555;1
monkeyc2g2s895;14,83060;7,89462;1
monkeyc2g2s896;11,28020;9,48150;1
monkeyc2g2s897;15,21980;8,08576;1
monkeyc2g2s898;11,76783;8,93180;1
monkeyc2g2s899;13,31560;7,91920;1
monkeyc2g2s900;10,51367;6,50412;1
monkeyc2g2s901;11,54362;10,33886;1
monkeyc2g2s902;15,23730;9,57882;1
monkeyc2g2s903;14,54527;8,40072;1
monkeyc2g2s904;14,70396;7,20778;1
monkeyc2g2s905;13,69388;9,06055;1
monkeyc2g2s906;13,88814;8,40115;1
monkeyc2g2s907;9,99276;8,80963;1
monkeyc2g2s908;9,46237;8,53943;1
monkeyc2g2s909;10,14775;6,77003;1
monkeyc2g2s910;15,00726;9,13287;1
monkeyc2g2s911;9,08100;7,96912;0
monkeyc2g2s912;14,12481;6,07168;1
monkeyc2g2s913;14,64792;10,61123;1
monkeyc2g2s914;15,31695;9,46641;1
monkeyc2g2s915;11,72907;7,33923;1
monkeyc2g2s916;11,56456;10,44038;1
monkeyc2g2s917;12,55732;6,27813;1
monkeyc2g2s918;14,60275;9,51756;1
monkeyc2g2s919;9,26050;9,01162;0
monkeyc2g2s920;12,73483;7,62344;1
monkeyc2g2s921;10,07769;9,59330;1
monkeyc2g2s922;11,44894;10,87841;1
monkeyc2g2s923;14,11806;11,18973;1
monkeyc2g2s924;14,44637;6,51500;1
monkeyc2g2s925;12,46725;9,29536;1
monkeyc2g2s926;14,38142;6,75597;1
monkeyc2g2s927;12,66482;9,98497;1
monkeyc2g2s928;14,01329;9,09772;1
monkeyc2g2s929;9,76487;7,67051;1
monkeyc2g2s930;13,05822;11,40533;1
monkeyc2g2s931;10,78052;5,99303;1
monkeyc2g2s932;15,07382;7,15667;1
monkeyc2g2s933;14,16223;6,68693;1
monkeyc2g2s934;10,65512;6,08666;1
monkeyc2g2s935;9,61149;9,52511;1
monkeyc2g2s936;9,01333;8,41421;0
monkeyc2g2s937;14,93853;10,01228;1
monkeyc2g2s938;13,89473;10,70531;1
monkeyc2g2s939;13,47854;7,81733;1
monkeyc2g2s940;9,77198;9,20426;1
monkeyc2g2s941;11,42710;7,24382;1
monkeyc2g2s942;13,69092;10,00425;1
monkeyc2g2s943;13,86507;6,18129;1
monkeyc2g2s944;11,22295;7,08997;1
monkeyc2g2s945;14,77624;6,56685;1
monkeyc2g2s946;15,36347;7,89991;1
monkeyc2g2s947;9,09049;8,72606;0
monkeyc2g2s948;10,20686;8,17459;1
monkeyc2g2s949;14,91914;6,90942;1
monkeyc2g2s950;11,63305;11,38796;1
monkeyc2g2s951;14,15038;10,90643;1
monkeyc2g2s952;11,74873;6,84352;1
monkeyc2g2s953;13,69255;6,06556;1
monkeyc2g2s954;13,58210;10,76981;1
monkeyc2g2s955;11,95718;10,55277;1
monkeyc2g2s956;10,20276;8,61701;1
monkeyc2g2s957;9,42621;8,32612;1
monkeyc2g2s958;10,61398;9,53297;1
monkeyc2g2s959;13,81868;10,39167;1
monkeyc2g2s960;12,66211;6,53472;1
monkeyc2g2s961;11,00656;11,32606;5
monkeyc2g2s962;15,38510;7,75974;1
monkeyc2g2s963;11,66650;5,78735;1
monkeyc2g2s964;12,66333;8,44806;1
monkeyc2g2s965;11,20511;9,01578;1
monkeyc2g2s966;12,62161;11,06594;1
monkeyc2g2s967;13,17435;9,19686;1
monkeyc2g2s968;11,59294;10,72036;1
monkeyc2g2s969;10,38397;6,43667;1
monkeyc2g2s970;9,54434;7,50272;1
monkeyc2g2s971;11,54175;10,60111;1
monkeyc2g2s972;12,43744;10,13717;1
monkeyc2g2s973;12,33254;10,97129;1
monkeyc2g2s974;9,63197;7,14779;1
monkeyc2g2s975;10,11932;7,82758;1
monkeyc2g2s976;11,60640;10,03269;1
monkeyc2g2s977;15,32218;8,40976;1
monkeyc2g2s978;10,65056;6,09410;1
monkeyc2g2s979;14,54742;7,00106;1
monkeyc2g2s980;14,39466;8,38503;1
monkeyc2g2s981;9,04133;8,10469;0
monkeyc2g2s982;13,50867;7,59284;1
monkeyc2g2s983;11,75136;8,28869;1
monkeyc2g2s984;14,40259;7,39681;1
monkeyc2g2s985;15,19670;8,75934;1
monkeyc2g2s986;12,79787;6,74711;1
monkeyc2g2s987;9,39291;9,36367;0
monkeyc2g2s988;12,87435;10,82639;1
monkeyc2g2s989;9,09058;9,04973;0
monkeyc2g2s990;11,82936;9,59984;1
monkeyc2g2s991;14,63405;10,31261;1
monkeyc2g2s992;9,96635;6,57397;1
monkeyc2g2s993;12,95504;5,64948;1
monkeyc2g2s994;14,67588;7,94522;1
monkeyc2g2s995;12,35972;10,45753;1
monkeyc2g2s996;13,09233;9,11022;1
monkeyc2g2s997;13,07155;9,64162;1
monkeyc2g2s998;10,38389;6,13942;1
monkeyc2g2s999;9,42028;8,47347;1
monkeyc2g2s1000;14,46769;6,99633;1
monkeyc3l1s1001;5,06479;13,89348;2
monkeyc3l1s1002;3,91130;13,36782;2
monkeyc3l1s1003;4,52152;13,32096;2
monkeyc3l1s1004;5,77845;13,70048;2
monkeyc3l1s1005;8,47454;13,98897;5
monkeyc3l1s1006;7,41569;13,41678;5
monkeyc3l1s1007;4,93008;14,06865;2
monkeyc3l1s1008;7,05611;13,22080;2
monkeyc3l1s1009;2,09599;13,26040;2
monkeyc3l1s1010;6,07917;14,05983;2
monkeyc3l1s1011;3,40931;14,01070;2
monkeyc3l1s1012;5,33282;14,16622;2
monkeyc3l1s1013;3,37506;13,94170;2
monkeyc3l1s1014;1,52348;13,62992;2
monkeyc3l1s1015;1,71028;13,35323;2
monkeyc3l1s1016;7,16831;13,95871;2
monkeyc3l1s1017;2,75213;13,70119;2
monkeyc3l1s1018;2,76841;13,34401;2
monkeyc3l1s1019;3,98690;13,30893;2
monkeyc3l1s1020;5,35756;13,65065;2
monkeyc3l1s1021;8,09359;13,29809;5
monkeyc3l1s1022;6,21633;14,13582;2
monkeyc3l1s1023;2,14861;14,01502;2
monkeyc3l1s1024;4,26974;14,21376;2
monkeyc3l1s1025;6,28499;13,26812;2
monkeyc3l1s1026;2,68666;13,96132;2
monkeyc3l1s1027;5,38879;14,01210;2
monkeyc3l1s1028;2,99832;13,89516;2
monkeyc3l1s1029;6,92405;13,46335;2
monkeyc3l1s1030;3,15604;14,05531;2
monkeyc3l1s1031;5,84084;13,26950;2
monkeyc3l1s1032;2,60129;13,94074;2
monkeyc3l1s1033;5,77739;13,50800;2
monkeyc3l1s1034;3,34096;13,92056;2
monkeyc3l1s1035;8,01603;13,99022;5
monkeyc3l1s1036;5,28757;13,38113;2
monkeyc3l1s1037;7,50765;13,86127;5
monkeyc3l1s1038;3,56607;13,96043;2
monkeyc3l1s1039;3,83485;14,01327;2
monkeyc3l1s1040;1,59151;13,60221;2
monkeyc3l1s1041;2,09344;14,09529;2
monkeyc3l1s1042;6,19690;13,78185;2
monkeyc3l1s1043;4,99098;14,14586;2
monkeyc3l1s1044;3,10344;13,99553;2
monkeyc3l1s1045;6,39783;13,42801;2
monkeyc3l1s1046;5,10351;13,64036;2
monkeyc3l1s1047;2,36615;13,36838;2
monkeyc3l1s1048;7,08879;13,59261;2
monkeyc3l1s1049;6,90766;13,94411;2
monkeyc3l1s1050;4,87079;13,70481;2
monkeyc3l1s1051;3,70377;13,20157;2
monkeyc3l1s1052;6,51062;13,37307;2
monkeyc3l1s1053;2,29665;13,77724;2
monkeyc3l1s1054;4,29376;13,97933;2
monkeyc3l1s1055;1,90578;14,16532;2
monkeyc3l1s1056;7,35982;13,33101;5
monkeyc3l1s1057;5,92139;13,27779;2
monkeyc3l1s1058;5,73125;13,23521;2
monkeyc3l1s1059;7,70670;13,63407;5
monkeyc3l1s1060;3,83379;13,27332;2
monkeyc3l1s1061;6,59387;13,65913;2
monkeyc3l1s1062;5,90243;13,49935;2
monkeyc3l1s1063;5,86802;13,47415;2
monkeyc3l1s1064;3,91501;13,62304;2
monkeyc3l1s1065;6,52101;13,89418;2
monkeyc3l1s1066;6,31037;13,40446;2
monkeyc3l1s1067;8,17308;13,80427;5
monkeyc3l1s1068;7,09411;13,80873;2
monkeyc3l1s1069;8,12845;13,23997;5
monkeyc3l1s1070;4,45196;13,60595;2
monkeyc3l1s1071;7,32376;13,30204;5
monkeyc3l1s1072;2,43085;13,59187;2
monkeyc3l1s1073;8,03865;13,62559;5
monkeyc3l1s1074;3,82714;13,75461;2
monkeyc3l1s1075;3,73695;13,54148;2
monkeyc3l1s1076;5,07698;13,33768;2
monkeyc3l1s1077;8,00157;13,94648;5
monkeyc3l1s1078;5,04043;13,78117;2
monkeyc3l1s1079;3,24220;14,11322;2
monkeyc3l1s1080;6,68163;13,35334;2
monkeyc3l1s1081;8,12128;13,93088;5
monkeyc3l1s1082;6,30668;13,53745;2
monkeyc3l1s1083;4,86818;13,79650;2
monkeyc3l1s1084;8,02707;13,49357;5
monkeyc3l1s1085;2,13897;13,77908;2
monkeyc3l1s1086;5,96812;14,06047;2
monkeyc3l1s1087;6,85834;13,77336;2
monkeyc3l1s1088;5,84237;13,70554;2
monkeyc3l1s1089;2,83101;13,74193;2
monkeyc3l1s1090;5,85855;13,82347;2
monkeyc3l1s1091;1,58604;13,43562;2
monkeyc3l1s1092;1,79660;13,86365;2
monkeyc3l1s1093;3,13663;13,59447;2
monkeyc3l1s1094;6,36466;13,81136;2
monkeyc3l1s1095;4,07668;13,68835;2
monkeyc3l1s1096;1,86855;14,13910;2
monkeyc3l1s1097;2,81820;13,42436;2
monkeyc3l1s1098;3,62236;13,83985;2
monkeyc3l1s1099;7,79898;13,62007;5
monkeyc3l1s1100;3,45564;13,78541;2
monkeyc3l1s1101;6,11885;14,11013;2
monkeyc3l1s1102;6,43253;14,09791;2
monkeyc3l1s1103;3,27897;13,91560;2
monkeyc3l1s1104;4,56863;13,95491;2
monkeyc3l1s1105;8,36948;14,06080;5
monkeyc3l1s1106;4,64720;13,99473;2
monkeyc3l1s1107;8,26532;13,74866;5
monkeyc3l1s1108;8,10943;13,53336;5
monkeyc3l1s1109;8,08357;13,23817;5
monkeyc3l1s1110;2,86215;14,11924;2
monkeyc3l1s1111;5,76417;13,76372;2
monkeyc3l1s1112;8,36197;13,59345;5
monkeyc3l1s1113;7,22654;13,43846;5
monkeyc3l1s1114;2,63235;14,04130;2
monkeyc3l1s1115;8,38258;13,66034;5
monkeyc3l1s1116;6,56518;13,88585;2
monkeyc3l1s1117;6,93456;13,24289;2
monkeyc3l1s1118;6,41686;14,13485;2
monkeyc3l1s1119;4,62284;13,33189;2
monkeyc3l1s1120;1,66212;13,84397;2
monkeyc3l1s1121;3,25014;14,12544;2
monkeyc3l1s1122;4,50948;13,46352;2
monkeyc3l1s1123;2,43249;14,05037;2
monkeyc3l1s1124;5,18920;14,13205;2
monkeyc3l1s1125;2,28153;13,27157;2
monkeyc3l1s1126;5,17058;13,75503;2
monkeyc3l1s1127;6,38865;14,06495;2
monkeyc3l1s1128;3,93694;13,42501;2
monkeyc3l1s1129;7,35133;13,65324;5
monkeyc3l1s1130;5,03372;14,07174;2
monkeyc3l1s1131;6,09268;13,50783;2
monkeyc3l1s1132;4,43077;14,14451;2
monkeyc3l1s1133;2,14251;13,54416;2
monkeyc3l1s1134;7,94096;13,84461;5
monkeyc3l1s1135;6,62113;14,03492;2
monkeyc3l1s1136;2,31883;13,54541;2
monkeyc3l1s1137;4,51730;13,37392;2
monkeyc3l1s1138;7,35115;13,88345;5
monkeyc3l1s1139;2,35420;13,63893;2
monkeyc3l1s1140;4,93641;13,92219;2
monkeyc3l1s1141;7,51752;14,12909;5
monkeyc3l1s1142;6,14661;13,87821;2
monkeyc3l1s1143;4,18743;13,71485;2
monkeyc3l1s1144;7,16061;14,16667;2
monkeyc3l1s1145;8,00358;13,69441;5
monkeyc3l1s1146;3,11381;13,44862;2
monkeyc3l1s1147;5,34919;13,97093;2
monkeyc3l1s1148;7,15045;13,29765;2
monkeyc3l1s1149;6,87084;14,09892;2
monkeyc3l1s1150;7,96866;13,21267;5
monkeyc3l1s1151;6,86674;13,50059;2
monkeyc3l1s1152;2,11860;13,69998;2
monkeyc3l1s1153;4,00900;14,19132;2
monkeyc3l1s1154;7,57640;14,01732;5
monkeyc3l1s1155;5,40858;13,20369;2
monkeyc3l1s1156;4,75359;13,65890;2
monkeyc3l1s1157;4,48734;13,86924;2
monkeyc3l1s1158;2,04294;13,37876;2
monkeyc3l1s1159;8,01364;13,53359;5
monkeyc3l1s1160;2,58701;13,26755;2
monkeyc3l1s1161;6,30769;14,07262;2
monkeyc3l1s1162;6,00332;13,48154;2
monkeyc3l1s1163;4,78655;13,92323;2
monkeyc3l1s1164;5,73370;13,38644;2
monkeyc3l1s1165;5,01119;13,21225;2
monkeyc3l1s1166;3,87381;13,23927;2
monkeyc3l1s1167;7,41370;13,33547;5
monkeyc3l1s1168;7,56579;13,29134;5
monkeyc3l1s1169;1,95653;13,92611;2
monkeyc3l1s1170;6,84353;14,06820;2
monkeyc3l1s1171;4,43346;13,26475;2
monkeyc3l1s1172;2,06207;14,17455;2
monkeyc3l1s1173;5,03957;14,02810;2
monkeyc3l1s1174;6,22726;14,08831;2
monkeyc3l1s1175;6,54826;13,79766;2
monkeyc3l1s1176;3,92298;13,47759;2
monkeyc3l1s1177;7,77053;13,88945;5
monkeyc3l1s1178;3,95901;14,16470;2
monkeyc3l1s1179;2,43641;13,85220;2
monkeyc3l1s1180;5,55502;13,92101;2
monkeyc3l1s1181;3,95573;14,16732;2
monkeyc3l1s1182;7,96984;13,36639;5
monkeyc3l1s1183;6,10100;13,87811;2
monkeyc3l1s1184;6,72082;13,77915;2
monkeyc3l1s1185;6,88554;13,99047;2
monkeyc3l1s1186;2,08516;14,07376;2
monkeyc3l1s1187;2,75278;14,14018;2
monkeyc3l1s1188;3,02701;13,83225;2
monkeyc3l1s1189;2,81850;13,72037;2
monkeyc3l1s1190;2,90841;13,96130;2
monkeyc3l1s1191;4,02519;13,67913;2
monkeyc3l1s1192;6,68342;13,37168;2
monkeyc3l1s1193;7,31676;13,95656;5
monkeyc3l1s1194;6,61679;13,38478;2
monkeyc3l1s1195;5,06256;13,57768;2
monkeyc3l1s1196;3,69759;13,57504;2
monkeyc3l1s1197;3,35361;13,20196;2
monkeyc3l1s1198;4,23353;13,20330;2
monkeyc3l1s1199;2,79823;13,49518;2
monkeyc3l1s1200;3,01080;13,68552;2
monkeyc3l1s1201;2,27099;14,02082;2
monkeyc3l1s1202;6,06323;13,65152;2
monkeyc3l1s1203;4,25067;13,93424;2
monkeyc3l1s1204;4,70736;14,18352;2
monkeyc3l1s1205;3,69944;13,80033;2
monkeyc3l1s1206;1,92850;13,43747;2
